BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME
CO,EAGLE,2006,18499720.6153015
CO,EAGLE,2007,23294745.644786
CO,EAGLE,2008,25867955.047193
CO,EAGLE,2009,25959143.073078997
CO,EAGLE,2010,26841198.5625195
CO,EAGLE,2011,25927125.849667
CO,EAGLE,2012,28272032.3690515
CO,EAGLE,2013,26670909.6539795
CO,EAGLE,2014,26854554.649024
CO,EAGLE,2015,23935197.119875494
CO,EAGLE,2016,21716987.760667898
CO,EAGLE,2017,20086026.3062675
CO,EAGLE,2018,17787693.069785
CO,EAGLE,2019,15766472.1716595
CO,ELBERT,2006,2708233.920951
CO,ELBERT,2007,3628489.8955185
CO,ELBERT,2008,3690364.4397775
CO,ELBERT,2009,5178351.889885
CO,ELBERT,2010,6229023.983916
CO,ELBERT,2011,6747644.1364750005
CO,ELBERT,2012,8287185.165764499
CO,ELBERT,2013,7836819.9951665
CO,ELBERT,2014,8775679.598907
CO,ELBERT,2015,10052493.745288
CO,ELBERT,2016,9801028.414628
CO,ELBERT,2017,7207955.198733999
CO,ELBERT,2018,6427206.672726999
CO,ELBERT,2019,5147129.746246999
CO,FREMONT,2006,30039419.34622275
CO,FREMONT,2007,35787053.99857
CO,FREMONT,2008,45825171.330816
CO,FREMONT,2009,50768114.3247585
CO,FREMONT,2010,48605135.77664101
CO,FREMONT,2011,51493155.992714494
CO,FREMONT,2012,53110339.9365865
CO,FREMONT,2013,45684079.7257895
CO,FREMONT,2014,44028092.5476015
CO,FREMONT,2015,47829122.06063375
CO,FREMONT,2016,44678102.04558849
CO,FREMONT,2017,41164418.689333096
CO,FREMONT,2018,36304088.696023494
CO,FREMONT,2019,33090066.169749
CO,GARFIELD,2006,28648295.074374
CO,GARFIELD,2007,34219969.5043415
CO,GARFIELD,2008,36986186.436923
CO,GARFIELD,2009,33715281.965925
CO,GARFIELD,2010,32563827.9063975
CO,GARFIELD,2011,32551588.912442
CO,GARFIELD,2012,34528679.22897
CO,GARFIELD,2013,32696160.5827225
CO,GARFIELD,2014,32861855.845062494
CO,GARFIELD,2015,31881642.944699995
CO,GARFIELD,2016,28621265.912423495
CO,GARFIELD,2017,24356509.695297495
CO,GARFIELD,2018,21786675.528514
CO,GARFIELD,2019,20557101.712193996
CO,GILPIN,2006,578824.851901
CO,GILPIN,2007,807930.676155
CO,GILPIN,2008,587067.3425
CO,GILPIN,2009,833768.1648649999
CO,GILPIN,2010,1147646.7112
CO,GILPIN,2011,2158501.599568
CO,GILPIN,2012,1687978.17
CO,GILPIN,2013,545987.32
CO,GILPIN,2014,231591.3
CO,GILPIN,2015,262409.904
CO,GILPIN,2016,76374.972
CO,GILPIN,2017,61836.75
CO,GILPIN,2018,38871.675
CO,GRAND,2006,4971510.133756
CO,GRAND,2007,7017006.788315
CO,GRAND,2008,7539861.117141
CO,GRAND,2009,7210290.9737665
CO,GRAND,2010,7622393.95593225
CO,GRAND,2011,7714291.04942575
CO,GRAND,2012,8891292.1625715
CO,GRAND,2013,7880605.961755
CO,GRAND,2014,6838728.1138315
CO,GRAND,2015,6679484.106470999
CO,GRAND,2016,5778730.635236999
CO,GRAND,2017,4700796.487446599
CO,GRAND,2018,4484924.022936999
CO,GRAND,2019,4176897.591438999
CO,GUNNISON,2006,4652525.681682
CO,GUNNISON,2007,4649831.240497
CO,GUNNISON,2008,4798546.5565679995
CO,GUNNISON,2009,5388529.244016
CO,GUNNISON,2010,5795120.9548659995
CO,GUNNISON,2011,5876368.885431
CO,GUNNISON,2012,5480465.4392885
CO,GUNNISON,2013,5224977.381097
CO,GUNNISON,2014,5637511.7240145
CO,GUNNISON,2015,5538769.891155
CO,GUNNISON,2016,5217885.0588609995
CO,GUNNISON,2017,5052877.603736999
CO,GUNNISON,2018,5361423.215541999
CO,GUNNISON,2019,3716184.762561499
CO,HINSDALE,2006,1725.35
CO,HINSDALE,2007,3845.375
CO,HINSDALE,2008,5062.1900000000005
CO,HINSDALE,2009,5711.8
CO,HINSDALE,2010,4185.5
CO,HINSDALE,2011,4336.85
CO,HINSDALE,2012,2156.5000000000005
CO,HINSDALE,2013,3375.1000000000004
CO,HINSDALE,2014,3239.8
CO,HINSDALE,2015,7197.184
CO,HINSDALE,2017,400.4
CO,HINSDALE,2018,2139.5
CO,HINSDALE,2019,2963.48
CO,HUERFANO,2006,4341703.284417
CO,HUERFANO,2007,3842274.523137
CO,HUERFANO,2008,4058689.73944
CO,HUERFANO,2009,4712692.341831
CO,HUERFANO,2010,5657947.259959
CO,HUERFANO,2011,8168274.119225
CO,HUERFANO,2012,6557193.5607865
CO,HUERFANO,2013,6364143.812208001
CO,HUERFANO,2014,5809315.826325
CO,HUERFANO,2015,5574099.641466999
CO,HUERFANO,2016,4820099.031473
CO,HUERFANO,2017,5315148.840032999
CO,HUERFANO,2018,4355882.754949
CO,HUERFANO,2019,7110219.4092109995
CO,JACKSON,2006,1937.28
CO,JACKSON,2007,3519.9359999999997
CO,JACKSON,2008,4409.268034000001
CO,JACKSON,2009,7756.983068
CO,JACKSON,2010,5909.811000000001
CO,JACKSON,2011,7904.778
CO,JACKSON,2012,3292.212
CO,JACKSON,2013,3460.63
CO,JACKSON,2014,3677.965
CO,JACKSON,2015,6073.73
CO,JACKSON,2016,3397.715
CO,JACKSON,2017,5129.63
CO,JACKSON,2018,6739.512000000001
CO,JACKSON,2019,1268.43
CO,KIOWA,2006,488978.823142
CO,KIOWA,2007,836454.31998
CO,KIOWA,2008,844368.374105
CO,KIOWA,2009,917920.927027
CO,KIOWA,2010,1211557.3391985
CO,KIOWA,2011,1572874.267504
CO,KIOWA,2012,1709430.9462575
CO,KIOWA,2013,2015896.029241
CO,KIOWA,2014,1946967.9014485
CO,KIOWA,2015,2005411.5282109992
CO,KIOWA,2016,1567883.0269599997
CO,KIOWA,2017,1289989.1555
CO,KIOWA,2018,1189263.01925
CO,KIOWA,2019,1665664.4771999998
CO,KIT CARSON,2006,1335655.969125
CO,KIT CARSON,2007,1543146.619942
CO,KIT CARSON,2008,1740097.29425
CO,KIT CARSON,2009,1852960.581017
CO,KIT CARSON,2010,1924108.60128
CO,KIT CARSON,2011,1828999.572102
CO,KIT CARSON,2012,1511310.333696
CO,KIT CARSON,2013,1616659.041913
CO,KIT CARSON,2014,1665309.406802
CO,KIT CARSON,2015,1990865.9246499992
CO,KIT CARSON,2016,2312117.5288319993
CO,KIT CARSON,2017,2391059.6815399993
CO,KIT CARSON,2018,2338674.5447699996
CO,KIT CARSON,2019,2415753.871942
CO,LA PLATA,2006,22547119.912409
CO,LA PLATA,2007,23749186.44459425
CO,LA PLATA,2009,24914670.751728248
CO,LA PLATA,2010,26130806.535698
CO,LA PLATA,2011,29520661.5613225
CO,LA PLATA,2012,34055586.5799205
CO,LA PLATA,2013,33112774.4171195
CO,LA PLATA,2014,34513497.649073
CO,LA PLATA,2015,32092721.418330997
CO,LA PLATA,2016,34226306.146074
CO,LA PLATA,2017,36534835.614598
CO,LA PLATA,2018,35801115.981144495
CO,LA PLATA,2019,32568986.148643997
CO,LAKE,2006,3574424.221478
CO,LAKE,2007,5065964.144201
CO,LAKE,2008,4510911.477377
CO,LAKE,2009,3773622.29801
CO,LAKE,2010,4858416.1204
CO,LAKE,2011,5696382.466228
CO,LAKE,2012,6186092.277145
CO,LAKE,2013,5440509.759293
CO,LAKE,2014,3793483.311599
CO,LAKE,2015,4243019.022305
CO,LAKE,2016,3392895.8393309996
CO,LAKE,2017,3363897.884975
CO,LAKE,2018,3209399.88564
CO,LAKE,2019,2593509.1243259995
CO,LARIMER,2006,186955222.60407075
CO,LARIMER,2007,221943181.54365
CO,LARIMER,2009,259481414.38384044
CO,LAS ANIMAS,2006,15011872.538715
CO,LAS ANIMAS,2007,12759101.928197
CO,LAS ANIMAS,2008,13907443.2071675
CO,LAS ANIMAS,2009,15031163.349358
CO,LAS ANIMAS,2010,16625130.047491
CO,LAS ANIMAS,2011,16568260.099429
CO,LAS ANIMAS,2012,18563994.102796
CO,LAS ANIMAS,2013,18288953.097303
CO,LAS ANIMAS,2014,20987717.030678
CO,LAS ANIMAS,2015,21605093.4497845
CO,LAS ANIMAS,2016,18590611.633780997
CO,LAS ANIMAS,2017,15809887.522721998
CO,LAS ANIMAS,2018,13986680.858314
CO,LAS ANIMAS,2019,15174570.633684998
CO,LINCOLN,2006,2380363.656623
CO,LINCOLN,2007,2792307.729533
CO,LINCOLN,2008,3865580.6344725
CO,LINCOLN,2009,4563121.045846
CO,LINCOLN,2010,5195451.333808
CO,LINCOLN,2011,4590843.702389
CO,LINCOLN,2012,5772386.844162
CO,LINCOLN,2013,5330727.34229
CO,LINCOLN,2014,4649455.542822
CO,LINCOLN,2015,4917558.714044999
CO,LINCOLN,2016,7424905.678269999
CO,LINCOLN,2017,7369646.708683999
CO,LINCOLN,2018,6468777.632653999
CO,LINCOLN,2019,5521407.55767
CO,LOGAN,2006,13980867.289811747
CO,LOGAN,2007,15840693.48820425
CO,LOGAN,2008,17313679.3559815
CO,LOGAN,2009,19331904.891725
CO,LOGAN,2010,18596247.632586
CO,LOGAN,2011,18192435.961115494
CO,LOGAN,2012,20646697.3678075
CO,LOGAN,2013,19457271.322771
CO,LOGAN,2014,20843810.405397
CO,LOGAN,2015,20536013.920094997
CO,LOGAN,2016,17327181.441091996
CO,LOGAN,2017,16771953.865349997
CO,LOGAN,2018,13888319.778303998
CO,LOGAN,2019,13315839.192291
CO,MESA,2006,105372385.85842323
CO,MESA,2007,114369990.48864624
CO,MESA,2008,121828487.90091124
CO,MESA,2009,122049677.65511148
CO,MESA,2010,121403268.71567124
CO,MESA,2011,130624211.096649
CO,MESA,2013,132323372.95283449
CO,MESA,2014,129309321.932758
CO,MESA,2016,131399638.174597
CO,MESA,2018,111181421.04223424
CO,MESA,2019,110351628.951465
CO,MINERAL,2009,376.0
CO,MINERAL,2010,302.70000000000005
CO,MINERAL,2018,250.0
CO,MINERAL,2019,438.0
CO,MOFFAT,2006,6975270.959482
CO,MOFFAT,2007,8106338.5209955
CO,MOFFAT,2008,7571911.583478
CO,MOFFAT,2009,9468526.6017825
CO,MOFFAT,2010,10809967.832538
CO,MOFFAT,2011,12531032.3625745
CO,MOFFAT,2012,12700029.6874195
CO,MOFFAT,2013,9948995.4632205
CO,MOFFAT,2014,10395483.204777
CO,MOFFAT,2015,11069939.583433
CO,MOFFAT,2016,12730540.801851
CO,MOFFAT,2017,11727844.14667
CO,MOFFAT,2018,12971624.732743
CO,MOFFAT,2019,13508760.463404998
CO,MONTEZUMA,2006,15434956.720501
CO,MONTEZUMA,2007,17748269.99754375
CO,MONTEZUMA,2008,19168199.24310175
CO,MONTEZUMA,2009,17780921.341625
CO,MONTEZUMA,2010,18417406.0559135
CO,MONTEZUMA,2011,19298761.0657455
CO,MONTEZUMA,2012,21830011.3883095
CO,MONTEZUMA,2013,21514123.11068
CO,MONTEZUMA,2014,24253004.2954245
CO,MONTEZUMA,2015,25551060.129447997
CO,MONTEZUMA,2016,21341218.017571
CO,MONTEZUMA,2017,15633741.337459998
CO,MONTEZUMA,2018,12713366.371349
CO,MONTEZUMA,2019,11685571.74238
CO,MONTROSE,2006,17457027.98283955
CO,MONTROSE,2007,21151297.1310015
CO,MONTROSE,2008,23979944.08559775
CO,MONTROSE,2009,24587079.9144615
CO,MONTROSE,2010,22982841.523852
CO,MONTROSE,2011,25162947.544999
CO,MONTROSE,2012,28171783.438549
CO,MONTROSE,2013,28539708.6157035
CO,MONTROSE,2014,27839741.796814
CO,MONTROSE,2015,26862222.914861996
CO,MONTROSE,2016,23512892.495312996
CO,MONTROSE,2017,20169842.315864496
CO,MONTROSE,2018,18059935.7747925
CO,MONTROSE,2019,16614799.319523498
CO,MORGAN,2006,16131108.35404125
CO,MORGAN,2007,15791254.404738
CO,MORGAN,2008,16390802.725981
CO,MORGAN,2009,17425268.710691
CO,MORGAN,2010,18958009.48770225
CO,MORGAN,2011,20257339.64507025
CO,MORGAN,2012,21097770.78102475
CO,MORGAN,2013,21208860.646702
CO,MORGAN,2014,22632158.403756
CO,MORGAN,2015,23459266.192822497
CO,MORGAN,2016,21767498.422795996
CO,MORGAN,2017,18114576.642096996
CO,MORGAN,2018,14705548.196565498
CO,MORGAN,2019,12217126.952414
CO,OTERO,2006,15772928.422342
CO,OTERO,2007,17237331.8922195
CO,OTERO,2008,19371084.341631
CO,OTERO,2009,22575173.200481
CO,OTERO,2010,25890372.586223494
CO,OTERO,2011,30984947.084816
CO,OTERO,2012,33202210.9949945
CO,OTERO,2013,22055746.29409
CO,OTERO,2014,21361735.04904
CO,OTERO,2015,18598768.583451997
CO,OTERO,2016,17947122.703176998
CO,OTERO,2017,18843588.6093335
CO,OTERO,2018,15887860.780414
CO,OTERO,2019,14937646.287294
CO,OURAY,2006,2667868.888361
CO,OURAY,2007,2113191.3127699997
CO,OURAY,2008,1370934.669895
CO,OURAY,2009,1333074.981425
CO,OURAY,2010,1295536.62916
CO,OURAY,2011,1884074.23934
CO,OURAY,2012,2122007.750166
CO,OURAY,2013,2702800.208702
CO,OURAY,2014,2728096.772491
CO,OURAY,2015,2283618.122
CO,OURAY,2016,1923698.9765
CO,OURAY,2017,1439090.655741
CO,OURAY,2018,129405.4585
CO,OURAY,2019,420592.7803
CO,PARK,2006,1577188.52696
CO,PARK,2007,1735937.763987
CO,PARK,2008,1874775.27961775
CO,PARK,2009,1887066.657788
CO,PARK,2010,2352698.991987
CO,PARK,2011,2112212.7235205
CO,PARK,2012,2304556.864441
CO,PARK,2013,2054716.206433
CO,PARK,2014,1178628.0515845
CO,PARK,2015,4838.83
CO,PARK,2016,8333.912
CO,PARK,2017,8259.412
CO,PARK,2018,12692.4
CO,PARK,2019,11814.756
CO,PHILLIPS,2006,975738.418862
CO,PHILLIPS,2007,894214.939417
CO,PHILLIPS,2008,991762.860162
CO,PHILLIPS,2009,1264366.910435
CO,PHILLIPS,2010,1232845.638934
CO,PHILLIPS,2011,1834467.618829
CO,PHILLIPS,2012,1595992.986841
CO,PHILLIPS,2013,2570381.6617799997
CO,PHILLIPS,2014,2387799.237684
CO,PHILLIPS,2015,2565946.9765019994
CO,PHILLIPS,2016,2032975.0520239996
CO,PHILLIPS,2017,1825566.222736
CO,PHILLIPS,2018,1847274.9553
CO,PHILLIPS,2019,1323621.9475689998
CO,PITKIN,2006,3713078.469054
CO,PITKIN,2007,3642529.6559655
CO,PITKIN,2008,3688252.948713
CO,PITKIN,2009,3757959.0578615
CO,PITKIN,2010,3169864.0094825
CO,PITKIN,2011,3895684.056779
CO,PITKIN,2012,3541087.6529465
CO,PITKIN,2013,3961777.3214245
CO,PITKIN,2014,4246054.9155995
CO,PITKIN,2015,4104256.151742
CO,PITKIN,2016,3862245.202299999
CO,PITKIN,2017,3312053.1073929993
CO,PITKIN,2018,2723198.8597589997
CO,PITKIN,2019,2357736.4784659995
CO,PROWERS,2006,6592289.63291395
CO,PROWERS,2007,6931502.8213165
CO,PROWERS,2008,8280667.8614965
CO,PROWERS,2009,8973787.46137
CO,PROWERS,2010,10365107.101262
CO,PROWERS,2011,11569597.642129
CO,PROWERS,2012,12789861.970353
CO,PROWERS,2013,9407072.604742
CO,PROWERS,2014,10091856.319235
CO,PROWERS,2015,11914223.741057
CO,PROWERS,2016,11264965.769935
CO,PROWERS,2017,9488294.422933498
CO,PROWERS,2018,9500526.484932
CO,PROWERS,2019,10314431.743151998
CO,PUEBLO,2008,234344628.67342144
CO,PUEBLO,2010,307394116.1991245
CO,PUEBLO,2011,364676203.34796697
CO,PUEBLO,2012,398915629.9895265
CO,PUEBLO,2013,315219439.7923027
CO,PUEBLO,2015,265474748.495589
CO,PUEBLO,2016,245292929.12224895
CO,PUEBLO,2017,237584297.74994197
CO,PUEBLO,2018,234909888.220838
CO,RIO BLANCO,2006,2793966.917925
CO,RIO BLANCO,2007,2208031.189936
CO,RIO BLANCO,2008,2448591.993083
CO,RIO BLANCO,2009,1053367.688818
CO,RIO BLANCO,2010,2215888.493677
CO,RIO BLANCO,2011,2620294.329581
CO,RIO BLANCO,2012,3542351.4923845
CO,RIO BLANCO,2013,3793443.491327
CO,RIO BLANCO,2014,2300281.283727
CO,RIO BLANCO,2015,1962951.2209459995
CO,RIO BLANCO,2016,1641848.944163
CO,RIO BLANCO,2017,1832719.589731
CO,RIO BLANCO,2018,2152805.822301
CO,RIO BLANCO,2019,2231935.325646
CO,RIO GRANDE,2006,4964879.804995
CO,RIO GRANDE,2007,3393416.346593
CO,RIO GRANDE,2008,3896802.731896
CO,RIO GRANDE,2009,5131154.923321
CO,RIO GRANDE,2010,5450287.25634
CO,RIO GRANDE,2011,6754407.694823
CO,RIO GRANDE,2012,13249458.9644025
CO,RIO GRANDE,2013,9113924.424644
CO,RIO GRANDE,2014,10319691.492479
CO,RIO GRANDE,2015,10829646.882959995
CO,RIO GRANDE,2016,9578933.919104
CO,RIO GRANDE,2017,7262988.322570999
CO,RIO GRANDE,2018,6047127.426897
CO,RIO GRANDE,2019,7336880.471444
CO,ROUTT,2006,11554164.538621
CO,ROUTT,2007,13686165.376595
CO,ROUTT,2008,12844188.7482875
CO,ROUTT,2009,13344983.7137835
CO,ROUTT,2010,12642342.198853
CO,ROUTT,2011,13076280.808063
CO,ROUTT,2012,14837430.939735
CO,ROUTT,2013,12839073.0937625
CO,ROUTT,2014,13424973.38637
CO,ROUTT,2015,12874124.629059998
CO,ROUTT,2016,11767208.087970998
CO,ROUTT,2017,9106799.776945
CO,ROUTT,2018,8024173.438224999
CO,ROUTT,2019,8737653.034851
CO,SAGUACHE,2006,2216.6000000000004
CO,SAGUACHE,2007,989.561035
CO,SAGUACHE,2008,989.561034
CO,SAGUACHE,2009,71594.76
CO,SAGUACHE,2010,2882.1600000000003
CO,SAGUACHE,2011,3482.2799999999997
CO,SAGUACHE,2012,3837.68
CO,SAGUACHE,2013,10269.18
CO,SAGUACHE,2014,4655.2480000000005
CO,SAGUACHE,2015,388.0
CO,SAGUACHE,2016,400.4
CO,SAGUACHE,2017,731.5360000000001
CO,SAGUACHE,2018,448.08
CO,SAGUACHE,2019,250.0
CO,SAN JUAN,2006,242.16
CO,SAN MIGUEL,2006,949266.997074
CO,SAN MIGUEL,2007,1012146.450787
CO,SAN MIGUEL,2008,1137281.998
CO,SAN MIGUEL,2009,934476.424007
CO,SAN MIGUEL,2010,1009542.966084
CO,SAN MIGUEL,2011,1702691.753267
CO,SAN MIGUEL,2012,1857767.6837785
CO,SAN MIGUEL,2013,1975032.6411975
CO,SAN MIGUEL,2014,1582696.806377
CO,SAN MIGUEL,2015,1789346.431031
CO,SAN MIGUEL,2016,1995464.1266443
CO,SAN MIGUEL,2017,1354837.025434
CO,SAN MIGUEL,2018,1262182.526739
CO,SAN MIGUEL,2019,1443952.8419549998
CO,SEDGWICK,2006,1423058.3462915
CO,SEDGWICK,2007,1779215.684335
CO,SEDGWICK,2008,1895308.721343
CO,SEDGWICK,2009,2043897.085825
CO,SEDGWICK,2010,2377241.026117
CO,SEDGWICK,2011,3350157.883255
CO,SEDGWICK,2012,4859734.994983
CO,SEDGWICK,2013,3409596.10315
CO,SEDGWICK,2014,2122953.863782
CO,SEDGWICK,2015,2256766.6156339995
CO,SEDGWICK,2016,2880233.0994999995
CO,SEDGWICK,2017,1865981.9193599997
CO,SEDGWICK,2018,1532729.964457
CO,SEDGWICK,2019,1689155.343704
CO,SUMMIT,2006,12152516.042477
CO,SUMMIT,2007,14678887.43508
CO,SUMMIT,2008,11126104.392625
CO,SUMMIT,2009,11210575.128793
CO,SUMMIT,2010,12300163.149656
CO,SUMMIT,2011,14872996.52081
CO,SUMMIT,2012,16555709.9278685
CO,SUMMIT,2013,12934098.8705225
CO,SUMMIT,2014,13390118.801189
CO,SUMMIT,2015,13329719.429151
CO,SUMMIT,2016,12315552.828399
CO,SUMMIT,2017,9625021.046503998
CO,SUMMIT,2018,9478961.9351545
CO,SUMMIT,2019,6846392.052236999
CO,TELLER,2006,13071938.267816
CO,TELLER,2007,15550014.27081625
CO,TELLER,2008,20324567.3426025
CO,TELLER,2009,24730606.347997
CO,TELLER,2010,25913600.37648275
CO,TELLER,2011,30919353.89154075
CO,TELLER,2012,37951863.26661425
CO,TELLER,2013,34259287.71469375
CO,TELLER,2014,33191471.5973945
CO,TELLER,2015,32314057.269987
CO,TELLER,2016,29083705.823816
CO,TELLER,2017,23751501.675582
CO,TELLER,2018,19364401.843989
CO,TELLER,2019,17010003.532911
CO,WASHINGTON,2006,1162169.955435
CO,WASHINGTON,2007,641500.943289
CO,WASHINGTON,2008,560862.611397
CO,WASHINGTON,2013,902.4
CO,WASHINGTON,2017,331.515
CO,WASHINGTON,2018,666596.8396999999
CO,WASHINGTON,2019,1387638.7012999998
CO,WELD,2007,112159079.62531824
CO,WELD,2008,131238816.03101563
CO,WELD,2009,143231610.84438676
CO,WELD,2019,163848746.044906
CO,YUMA,2006,5063336.379888
CO,YUMA,2007,5251232.824607
CO,YUMA,2008,5766001.45005
CO,YUMA,2009,4629183.071409999
CO,YUMA,2010,4590078.901237
CO,YUMA,2011,5600394.298765
CO,YUMA,2012,6594539.06988
CO,YUMA,2013,6672978.5501425
CO,YUMA,2014,6453960.133636
CO,YUMA,2015,6247787.301145999
CO,YUMA,2016,5294547.579717999
CO,YUMA,2017,4780381.5032359995
CO,YUMA,2018,3995111.811015
CO,YUMA,2019,3390627.7102619996
FL,ALACHUA,2008,475070355.2029331
FL,ALACHUA,2009,496969628.672338
FL,ALACHUA,2010,504114447.6491853
FL,ALACHUA,2011,508708247.8666527
FL,ALACHUA,2012,491362870.50500226
FL,ALACHUA,2014,448034128.0623205
FL,ALACHUA,2015,487737386.3117373
FL,ALACHUA,2016,489106773.20997345
FL,ALACHUA,2017,508395747.741343
FL,ALACHUA,2018,843077722.2907549
FL,BAKER,2006,28045924.433003
FL,BAKER,2007,31989772.102484
FL,BAKER,2008,37130121.89255
FL,BAKER,2009,43196562.09095575
FL,BAKER,2010,56613488.68153725
FL,BAKER,2011,59957752.777025
FL,BAKER,2012,47155993.91518099
FL,BAKER,2013,47930802.498333
FL,BAKER,2014,49247479.054304495
FL,BAKER,2015,46830805.484097995
FL,BAKER,2016,46649331.752734
FL,BAKER,2017,46143671.859285995
FL,BAKER,2018,40177033.357473
FL,BAKER,2019,36460558.050078
FL,BAY,2006,140632348.92533726
FL,BAY,2007,127025079.72241484
FL,BAY,2008,138489903.35859126
FL,BAY,2009,151449167.487304
FL,BAY,2010,173538618.05104023
FL,BAY,2011,185800796.2377215
FL,BAY,2012,212787829.887256
FL,BAY,2013,240823943.8750515
FL,BAY,2014,267713443.826699
FL,BAY,2015,278511320.32968426
FL,BAY,2016,280918762.71402645
FL,BAY,2017,268986905.583667
FL,BAY,2018,266120973.675703
FL,BAY,2019,256172890.402141
FL,BRADFORD,2006,29906810.577736
FL,BRADFORD,2007,38441240.134059496
FL,BRADFORD,2008,43320786.227765
FL,BRADFORD,2009,49671880.27737195
FL,BRADFORD,2010,52201075.5490935
FL,BRADFORD,2011,43596953.69925099
FL,BRADFORD,2012,40976339.742848
FL,BRADFORD,2013,39242145.2385505
FL,BRADFORD,2014,40284171.902894
FL,BRADFORD,2015,40128082.931231
FL,BRADFORD,2016,38773258.722996995
FL,BRADFORD,2017,35984998.169877
FL,BRADFORD,2018,38138407.9940615
FL,BRADFORD,2019,44495638.818146
FL,BREVARD,2006,552568510.3586864
FL,BREVARD,2007,666783721.8124007
FL,BREVARD,2008,730109873.8593074
FL,BREVARD,2009,820134522.3380344
FL,BREVARD,2010,993683716.5652016
FL,BREVARD,2011,1022120159.0041032
FL,BREVARD,2012,954511943.1407332
FL,BREVARD,2013,932319905.707325
FL,BREVARD,2016,1006650280.1452322
FL,BREVARD,2017,962960607.3259448
FL,BREVARD,2018,881648977.554943
FL,BREVARD,2019,853553723.0604451
FL,CALHOUN,2006,5111657.7882182505
FL,CALHOUN,2007,5240446.64385675
FL,CALHOUN,2008,5953784.259254
FL,CALHOUN,2009,5680859.557827
FL,CALHOUN,2010,6158606.3497485
FL,CALHOUN,2011,6166339.136662
FL,CALHOUN,2012,6054298.43855875
FL,CALHOUN,2013,6222447.5861445
FL,CALHOUN,2014,6055154.5450415
FL,CALHOUN,2015,6669389.765331999
FL,CALHOUN,2016,6723706.614841999
FL,CALHOUN,2017,6676761.521981998
FL,CALHOUN,2018,6391642.700886499
FL,CALHOUN,2019,6152009.457634999
FL,CHARLOTTE,2006,190361049.4266464
FL,CHARLOTTE,2007,216554271.57430977
FL,CHARLOTTE,2008,254611073.31797335
FL,CHARLOTTE,2009,321369385.466029
FL,CHARLOTTE,2010,365143314.8767733
FL,CHARLOTTE,2011,360335508.38736624
FL,CHARLOTTE,2012,256226017.32615975
FL,CHARLOTTE,2013,207836103.9858245
FL,CHARLOTTE,2014,210314179.28796348
FL,CHARLOTTE,2015,235068664.61702847
FL,CHARLOTTE,2016,257236386.34157
FL,CHARLOTTE,2017,240393662.066851
FL,CHARLOTTE,2018,232384028.45126948
FL,CHARLOTTE,2019,231542925.90469348
FL,CITRUS,2006,132493354.90058777
FL,CITRUS,2007,143860323.95368126
FL,CITRUS,2008,161098539.69292974
FL,CITRUS,2009,179753182.30833024
FL,CITRUS,2010,214883865.026185
FL,CITRUS,2011,267489700.276764
FL,CITRUS,2012,228931804.699081
FL,CITRUS,2013,202100590.8763995
FL,CITRUS,2014,198965581.4413485
FL,CITRUS,2015,203731144.548933
FL,CITRUS,2016,218776328.4299765
FL,CITRUS,2017,217457579.8822595
FL,CITRUS,2018,203608100.282259
FL,CITRUS,2019,181960298.02263695
FL,CLAY,2006,176869515.10200804
FL,CLAY,2007,209130576.37535876
FL,CLAY,2008,240426439.88028276
FL,CLAY,2009,279863765.76744425
FL,CLAY,2010,305281670.34357375
FL,CLAY,2011,324891187.663906
FL,CLAY,2012,335331753.4317815
FL,CLAY,2013,291168462.4725015
FL,CLAY,2014,272622543.8072265
FL,CLAY,2015,281426240.70182097
FL,CLAY,2016,303621410.263901
FL,CLAY,2017,317157699.2078
FL,CLAY,2018,294763475.3017198
FL,CLAY,2019,295833140.86098546
FL,COLLIER,2006,336245955.28211325
FL,COLLIER,2007,379077397.3514764
FL,COLLIER,2008,328611128.15721625
FL,COLLIER,2009,387640538.66533375
FL,COLLIER,2010,437585061.08376974
FL,COLLIER,2011,406060807.971439
FL,COLLIER,2012,357679609.9129385
FL,COLLIER,2013,349130946.5544477
FL,COLLIER,2014,335593044.4356855
FL,COLLIER,2015,400067164.987998
FL,COLLIER,2016,347680649.95171094
FL,COLLIER,2017,333336592.6859275
FL,COLLIER,2018,316049872.39626455
FL,COLLIER,2019,309862462.5865195
FL,COLUMBIA,2006,95315592.708634
FL,COLUMBIA,2007,103896725.676292
FL,COLUMBIA,2008,120049896.8787863
FL,COLUMBIA,2010,140041404.90230674
FL,COLUMBIA,2011,141900408.53761798
FL,COLUMBIA,2012,157402639.223102
FL,COLUMBIA,2013,156605975.60304
FL,COLUMBIA,2014,157431829.630634
FL,COLUMBIA,2015,158581983.3589595
FL,COLUMBIA,2016,159388404.1860875
FL,COLUMBIA,2017,165559927.72591448
FL,COLUMBIA,2018,151218253.98256898
FL,COLUMBIA,2019,145664100.32635
FL,DE SOTO,2006,14554335.48260675
FL,DE SOTO,2007,17368378.4965607
FL,DE SOTO,2008,17567158.1195762
FL,DE SOTO,2009,19911758.14157575
FL,DE SOTO,2010,24806637.99444975
FL,DE SOTO,2011,30121850.472406
FL,DE SOTO,2012,30405130.746497
FL,DE SOTO,2013,28287909.2348445
FL,DE SOTO,2014,29766287.3963965
FL,DE SOTO,2015,26984050.762663
FL,DE SOTO,2016,29307859.401816
FL,DE SOTO,2017,28638922.863796
